eqpdays,months,change_mou,mou_Mean,totmrc_Mean,totcalls,adjrev,hnd_price,totrev,avgqty,adjqty,avgrev,mou_cvce_Mean,mou_peav_Mean,avg3mou,avgmou,avg3qty,adjmou,totmou,change_rev,rev_Mean,mou_opkv_Mean,churn
793,27,-23.75,79.75,19.99,313,325.54,29.98999023,331.49,12.24,306,13.02,61.19666667,9.55,88,35.48,29,887.0,901.0,-5.655,25.645,51.87333333,0
189,9,-13.0,14.0,39.99,336,338.13,149.98999019999997,451.17,25.57,179,48.3,0.0,0.0,18,54.14,7,379.0,743.0,0.0,29.99,0.0,0
210,10,-779.0,779.0,62.65,3092,1234.43,29.98999023,1349.4,343.56,3092,137.16,304.5733333,263.21666669999996,1039,781.78,492,7036.0,7036.0,-66.5475,106.5375,225.7366667,1
336,21,18.0,30.0,59.99,380,858.04,59.98999023,890.03,19.0,380,42.9,10.79666667,16.45666667,24,35.65,9,713.0,713.0,0.0,49.99,1.5733333330000001,0
390,13,19.25,26.75,69.99,367,682.86,199.98999019999997,736.08,29.83,358,56.91,12.96666667,9.216666667,20,61.67,13,740.0,765.0,-2.3375,62.3275,4.566666667,0
6,28,3.75,66.25,29.99,552,738.99,149.98999019999997,738.99,21.08,548,28.42,26.93,10.29333333,65,36.62,30,952.0,957.0,-2.025,32.015,17.35333333,0
43,15,311.0,707.0,59.99,4502,1397.86,129.9899902,1747.82,320.36,4485,99.85,284.7466667,232.4666667,603,713.57,308,9990.0,10033.0,62.5,78.19,117.72,0
437,15,0.5,0.5,37.735,1747,816.1,129.9899902,896.86,123.64,1731,58.29,0.0,0.0,0,480.14,0,6722.0,6749.0,-59.265,30.235,0.0,1
232,8,37.75,297.25,44.99,1112,408.74,99.98999023,479.35,155.14,1086,58.39,89.13333333,86.45666667,285,325.57,127,2279.0,2332.0,-6.9125,42.8925,54.92666667,0
293,10,381.25,585.75,44.99,829,354.28,129.9899902,419.26,92.0,828,39.36,0.0,0.0,459,638.44,69,5746.0,5748.0,60.2375,57.0025,0.0,0
525,22,-147.25,317.25,9.99,2668,322.12,149.98999019999997,333.14,126.05,2647,15.34,167.94666669999998,169.72666669999998,366,303.67,144,6377.0,6419.0,-0.0975,10.0875,120.09333329999998,1
308,11,-45.25,89.25,44.99,330,356.64,149.98999019999997,371.77,33.0,330,35.66,46.68333333,42.88666667,104,72.9,38,729.0,729.0,-0.8975,35.8875,29.66333333,1
534,18,-74.5,262.5,44.99,1237,570.21,79.98999023,633.09,76.75,1228,35.64,126.69666670000001,59.05,287,267.69,60,4283.0,4331.0,0.0,34.99,120.94,0
201,7,-36.75,36.75,33.7425,188,235.8,149.98999019999997,301.41,30.67,184,39.3,23.26666667,23.58,49,66.33,27,398.0,411.0,85.425,64.575,2.333333333,1
203,29,-113.0,227.0,49.5725,1745,1434.16,79.98999023,1493.83,64.15,1732,53.12,88.63666667,104.1366667,265,152.81,123,4126.0,4160.0,-0.5325,50.8225,43.94,1
809,28,18.75,570.25,59.99,3882,1353.82,29.98999023,1426.39,146.69,3814,52.07,372.9166667,293.95,564,444.58,185,11559.0,11733.0,0.4325,49.5575,169.30333330000002,1
390,13,0.0,0.0,19.99,2,242.04,149.98999019999997,292.02,0.17,2,20.17,0.0,0.0,0,0.17,0,2.0,2.0,0.0,19.99,0.0,1
186,30,51.25,508.75,59.99,5669,2539.76,79.98999023,2579.42,217.54,5656,97.68,339.53,188.61,492,733.38,195,19068.0,19102.0,-1.25,51.24,219.9,1
746,25,109.0,281.0,42.49,3599,1033.51,29.98999023,1118.49,148.96,3426,44.94,124.22666670000001,159.80333330000002,245,370.83,120,8529.0,9001.0,-0.2475,42.7375,21.45333333,0
420,14,0.25,0.75,19.99,10,263.02,29.98999023,323.32,0.54,7,20.23,0.0,0.0,1,1.15,0,15.0,22.0,0.0,19.99,0.0,1
687,23,110.75,330.25,44.99,2747,827.62,29.98999023,895.78,125.57,2637,39.41,110.74,108.07333329999999,293,191.43,157,4020.0,4188.0,4.0925,37.1175,84.82666667,0
489,38,-23.0,133.0,29.99,2933,1192.59,79.98999023,1244.76,77.92,2883,32.23,42.40333333,52.67,141,123.14,77,4556.0,4621.0,-0.2625,31.3025,28.65666667,1
250,9,-95.0,97.0,10.0,1219,592.88,79.98999023,638.05,151.88,1215,74.11,41.03666667,52.94333333,129,381.63,66,3053.0,3060.0,-6.81,16.81,10.11333333,1
248,9,-1.75,24.75,59.99,71,349.93,59.98999023,485.78,7.57,53,49.99,13.03333333,13.03333333,25,23.0,11,161.0,195.0,0.0,49.99,0.0,1
755,25,-29.75,29.75,42.49,116,986.06,59.98999023,1249.95,4.09,94,42.87,19.53333333,19.98666667,40,10.04,15,231.0,259.0,-0.38,42.87,8.343333333,1
426,14,-21.25,643.25,29.99,2215,726.21,129.9899902,789.44,170.23,2213,55.86,204.10666669999998,141.6733333,650,373.85,302,4860.0,4862.0,-7.4375,118.3775,253.38666669999998,1
195,51,-146.75,1412.75,90.8175,13341,3746.9,149.98999019999997,3835.2,433.27,12998,124.9,488.82,593.2666667000001,1462,1303.57,490,39107.0,40051.0,13.735,158.955,147.11,1
351,12,-342.5,549.5,10.0,4297,380.04,29.98999023,425.03,412.9,4129,38.0,0.0,0.0,664,884.0,316,8840.0,9196.0,-13.2375,23.2375,0.0,1
395,14,-571.0,644.0,51.93,2615,1655.48,99.98999023,1735.46,217.92,2615,137.96,466.51333330000006,537.3333332999999,834,746.75,277,8961.0,8961.0,-113.6975,115.9275,96.88333333,0
514,17,-114.75,385.75,50.0,2630,912.01,149.98999019999997,996.96,164.31,2629,57.0,177.7033333,183.8666667,424,398.19,201,6371.0,6372.0,-7.7475,60.9975,76.10333333,0
9,10,-0.25,548.25,44.99,879,493.72,129.9899902,553.7,97.56,878,54.86,360.5666667,221.39333330000002,548,480.33,110,4323.0,4324.0,55.2275,126.9025,231.97666669999998,0
139,7,406.5,862.5,59.99,1180,335.28,129.9899902,421.56,192.67,1156,55.88,504.34333330000004,238.7,727,743.0,195,4458.0,4516.0,1.9275,56.3925,353.8933333,1
234,8,29.0,220.0,44.99,853,248.44,129.9899902,319.05,120.14,841,35.49,98.15,62.10333333,210,190.71,127,1335.0,1352.0,0.0,34.99,59.59,0
325,11,9.0,186.0,84.99,1589,800.1,199.98999019999997,906.43,158.3,1583,80.01,50.77666667,58.52666667,183,258.1,112,2581.0,2592.0,2.2725,77.0675,18.52333333,1
691,23,0.0,0.0,10.0,743,698.88,29.98999023,753.06,33.1,695,33.28,0.0,0.0,0,88.52,0,1859.0,1948.0,-0.09,10.09,0.0,1
330,11,200.75,577.25,39.99,3654,343.59,149.98999019999997,403.87,360.3,3603,34.36,0.0,0.0,510,715.7,261,7157.0,7251.0,-1.6575,31.6475,0.0,1
332,11,-41.25,310.25,10.0,673,222.52,149.98999019999997,232.52,67.3,673,22.25,0.0,0.0,324,287.6,90,2876.0,2876.0,-9.4675,21.5675,0.0,0
205,11,58.0,405.0,39.99,942,334.99,29.98999023,394.97,103.78,934,37.22,285.2466667,169.19,386,340.89,111,3068.0,3085.0,0.1575,34.8225,146.12,1
63,45,-25.75,525.75,57.57,9147,3412.09,99.98999023,3456.34,207.36,9124,77.55,168.83333330000002,226.7066667,534,491.57,239,21629.06,21662.06333,-20.3625,73.6025,151.5333333,0
310,11,72.25,376.75,39.99,3099,707.08,149.98999019999997,773.09,309.5,3095,70.71,107.18333329999999,129.74666670000002,353,1100.8,160,11008.0,11025.0,17.215,40.395,107.88333329999999,1
22,9,86.75,354.25,44.99,601,332.67,199.98999019999997,398.28,74.25,594,41.58,168.43,158.46333330000002,325,245.0,101,1960.0,1975.0,11.4825,45.6475,62.52333333,0
349,24,-106.5,180.5,44.99,1207,900.67,129.9899902,947.53,51.04,1174,39.16,118.33333329999999,125.88,216,150.35,53,3458.0,3527.0,0.0,38.24,35.79333333,1
507,23,7.25,217.75,30.0,3363,904.6,149.98999019999997,954.92,156.38,3284,43.08,18.97666667,94.28,215,321.43,130,6750.0,6906.0,-1.275,32.445,34.19666667,1
789,34,11.25,198.75,29.99,6213,1579.7,29.98999023,1579.7,194.0,6208,49.37,53.82333333,56.6,195,493.88,94,15804.0,15815.0,-0.9675,30.9575,61.75666667,1
928,31,237.0,447.0,50.0,1532,2057.93,29.98999023,2140.38,51.66,1498,70.96,334.1166667,252.54,368,237.14,65,6877.0,6930.0,21.92,70.31,112.29,0
115,17,-13.75,43.75,16.99,452,384.78,29.98999023,403.96,28.06,449,24.05,12.33333333,19.36,48,58.63,26,938.0,941.0,-3.3175,20.3075,5.953333333,0
320,11,139.75,1032.25,59.99,3206,456.61,149.98999019999997,536.59,352.67,3174,50.73,350.86,289.4966667,986,921.44,395,8293.0,8341.0,-0.51,50.8,442.6133333000001,1
1157,39,18.75,157.25,29.99,1725,1142.04,29.98999023,1337.5,45.51,1684,30.87,83.96333333,62.48,151,76.08,70,2815.0,2867.0,-1.98,31.97,27.18666667,0
344,11,-136.25,176.25,29.99,394,549.83,59.98999023,579.82,39.4,394,54.98,53.45333333,21.9,222,179.6,46,1796.0,1796.0,-17.025,67.315,36.89666667,1
256,17,68.0,424.0,39.99,1391,834.02,99.98999023,867.98,86.44,1383,52.13,0.0,0.0,401,308.88,99,4942.0,4953.0,15.705,44.425,0.0,1
103,10,-217.0,1361.0,60.045,3960,1250.9,29.98999023,1336.78,440.0,3960,138.99,466.9466666999999,586.01,1433,1078.78,530,9709.0,9709.0,-98.295,219.805,449.73,1
87,38,-52.5,82.5,69.99,1030,1649.01,199.98999019999997,1689.82,30.0,1020,48.5,74.36,53.16,100,105.44,46,3585.0,3602.0,0.2925,60.0875,21.29333333,0
286,20,-16.5,533.5,52.48,4188,1254.43,99.98999023,1309.02,217.53,4133,66.02,270.9866667,336.7533333,539,581.79,214,11054.0,11174.0,4.99,60.34,63.3,1
454,15,-46.25,46.25,30.0,1110,478.51,79.98999023,538.5,79.07,1107,34.18,3.326666667,2.336666667,62,139.93,30,1959.0,1965.0,-1.71,31.71,1.19,1
188,35,-85.5,330.5,44.99,1630,544.92,59.98999023,600.65,135.17,1622,45.41,207.66666669999998,223.7533333,359,302.83,150,3634.0,3676.0,-10.9,45.89,74.14,0
178,11,-2104.75,2291.75,84.99,5375,1182.53,149.98999019999997,1367.5,537.5,5375,118.25,1131.43,440.42666669999994,2993,2605.7,692,26057.0,26057.0,-58.8975,133.8875,1152.373333,1
994,33,-61.5,331.5,49.99,789,1416.78,29.98999023,1462.65,25.0,775,45.7,294.0,113.34333329999998,352,230.52,34,7146.0,7176.0,-0.495,50.485,183.61,1
388,13,-2.25,43.25,29.99,308,301.74,59.98999023,352.08,24.75,297,25.15,8.876666667,9.906666667,44,53.0,27,636.0,654.0,3.54,21.82,4.64,0
558,19,95.0,914.0,31.99,7999,984.42,79.98999023,1017.32,444.17,7995,54.69,285.44,235.2933333,882,923.17,400,16617.0,16623.0,36.6775,60.0025,432.43666669999993,1
987,33,-140.0,140.0,49.99,3083,1597.55,29.98999023,1636.64,111.85,3020,59.17,46.07,71.94666667,187,290.22,63,7836.0,7998.0,-10.5725,50.5625,6.346666667,0
62,14,34.5,297.5,40.0,2314,440.9,79.98999023,500.89,177.92,2313,33.92,65.74666667,74.05333333,286,329.85,156,4288.0,4298.0,-5.795,35.795,40.12,1
313,11,1.25,4.75,10.0,81,91.67,59.98999023,142.02,7.78,70,10.19,2.27,0.923333333,4,12.33,2,111.0,126.0,-0.1375,10.1375,1.3466666669999998,1
787,31,-44.0,94.0,34.99,1221,1186.53,29.98999023,1282.63,37.9,1137,39.55,45.12666667,39.58666667,109,96.5,48,2895.0,3096.0,-3.17,39.36,12.58333333,1
402,38,3.75,310.25,59.99,5253,2311.43,29.98999023,2595.6,146.06,5112,66.04,213.06,196.7966667,309,453.34,79,15867.0,16246.0,0.495,51.075,51.85,1
349,12,-33.75,676.75,53.99,2784,850.11,149.98999019999997,900.1,251.91,2771,77.28,132.0666667,222.41666669999998,688,650.73,252,7158.0,7196.0,-22.28,73.26,35.91666667,0
242,8,765.25,1351.75,69.99,2302,460.03,29.98999023,545.91,327.0,2289,65.72,471.4233333000001,235.0566667,1097,1131.0,285,7917.0,7943.0,139.2,112.59,548.1966667,0
445,15,48.75,261.25,29.99,1406,468.18,149.98999019999997,528.56,99.43,1392,33.44,84.01333333,144.4666667,245,233.64,107,3271.0,3300.0,10.0,35.19,53.66333333,1
159,19,56.0,608.0,44.99,3034,710.95,99.98999023,751.49,167.72,3019,39.5,293.4233333,147.16,589,441.72,162,7951.0,7979.0,0.0,34.99,301.07,0
284,9,-13.25,61.25,10.0,292,184.95,29.98999023,229.97,35.0,280,23.12,18.91,17.67,66,135.0,21,1080.0,1112.0,-1.545,11.545,17.15,1
360,12,-12.0,45.0,10.0,390,162.44,79.98999023,271.6,32.45,357,14.77,0.0,0.0,49,167.18,15,1839.0,2064.0,0.0,10.0,0.0,1
871,29,-35.25,62.25,29.99,707,866.52,29.98999023,1024.49,26.15,706,32.09,36.09666667,31.68666667,74,47.07,26,1271.0,1272.0,-0.2475,28.7375,5.3,1
207,11,-108.75,253.75,79.99,524,762.75,99.98999023,852.63,52.2,522,76.28,188.29,206.0633333,290,152.8,92,1528.0,1530.0,-12.1075,81.2875,40.0,0
253,8,106.25,640.75,43.82,2251,353.09,149.98999019999997,419.5,320.29,2242,50.44,214.2333333,177.63,605,544.86,346,3814.0,3824.0,125.95,88.22,178.0033333,1
688,32,293.75,986.25,94.99,7143,2607.69,129.9899902,2643.04,230.06,7132,84.12,419.15,382.3266667,888,587.16,377,18202.0,18221.0,-62.7825,73.3525,159.87,0
677,23,-7.0,307.0,44.99,2618,854.66,9.989997864,887.55,117.86,2593,38.85,101.0133333,148.98,309,327.45,106,7204.0,7265.0,-8.095,44.075,28.38,0
239,8,-41.0,723.0,44.99,1029,250.78,59.98999023,321.39,147.0,1029,35.83,630.85,124.18666670000002,737,736.14,160,5153.0,5153.0,0.0,34.99,525.1366667,0
350,12,-23.0,325.0,44.99,2066,438.98,149.98999019999997,515.84,181.45,1996,39.91,127.66666670000001,94.64666667,333,527.09,163,5798.0,5959.0,0.0,34.99,123.09,0
719,24,114.0,200.0,32.49,1465,866.54,149.98999019999997,914.29,62.61,1440,37.68,81.93,130.30666670000002,162,164.3,59,3779.0,3823.0,17.775,44.655,9.3,1
57,22,-179.75,2582.75,84.99,9228,910.63,199.98999019999997,973.23,678.77,8824,70.05,611.2066667,396.9066667,2643,1548.0,901,20124.0,20797.0,-8.9775,67.1275,607.05,0
582,20,-32.5,148.5,39.99,2041,722.66,149.98999019999997,791.35,113.28,2039,40.15,61.23666667,59.37333333,159,185.94,98,3347.0,3349.0,-1.375,31.865,29.85333333,1
204,7,-304.5,797.5,49.99,2857,577.14,129.9899902,652.9,471.17,2827,96.19,351.4966667,293.20666669999997,899,943.17,495,5659.0,5705.0,-30.3725,81.3525,299.61,1
345,11,55.0,68.0,10.0,234,100.9,149.98999019999997,140.89,23.2,232,10.09,0.0,0.0,50,99.8,17,998.0,1000.0,0.675,10.225,0.0,1
638,40,92.0,240.0,52.99,5158,2030.94,59.98999023,2061.94,184.21,5158,72.53,78.46666667,112.1,209,446.07,94,12490.0,12490.0,4.6375,55.7425,20.19,0
368,13,-274.75,1204.75,64.99,1885,582.45,149.98999019999997,663.33,169.91,1869,52.95,915.5166667000001,317.8466667,1296,1074.82,235,11823.0,11866.0,1.7575,53.2325,822.5133333,0
61,16,-13.25,442.25,69.99,2326,1131.49,199.98999019999997,1236.48,154.47,2317,75.43,136.5466667,164.52333330000002,447,412.13,185,6182.0,6215.0,-16.4475,70.4375,54.86666667,0
32,27,385.5,903.5,84.99,3846,1875.37,149.98999019999997,1933.35,152.52,3813,75.01,350.9633333,493.96666669999996,775,564.28,228,14107.0,14172.0,0.8875,84.4925,201.08,0
102,35,123.25,659.75,69.79,8611,2228.95,129.9899902,2335.76,254.03,8383,67.54,309.74,119.65333329999999,619,656.82,222,21675.0,22119.0,7.44,55.52,202.3466667,1
208,7,34.5,533.5,10.0,1596,118.09,149.98999019999997,433.22,266.0,1596,19.68,247.35,275.3666667,522,697.67,191,4186.0,4186.0,-0.585,10.585,105.50666670000001,0
303,10,-260.5,608.5,59.99,2379,604.57,149.98999019999997,668.55,264.22,2378,67.17,331.97333330000004,242.92,695,824.56,225,7421.0,7427.0,1.4625,56.0675,218.1233333,0
604,20,28.0,98.0,32.49,1190,621.87,149.98999019999997,658.84,62.26,1183,32.73,40.07333333,30.31666667,89,112.63,50,2140.0,2148.0,0.0,32.49,20.22,1
196,13,799.25,1651.75,59.99,5461,1259.4,79.98999023,1339.38,454.5,5454,104.95,1124.71,448.92666669999994,1385,1861.0,248,22332.0,22377.0,83.25,102.04,1187.716667,1
328,11,-134.5,195.5,44.99,1316,438.61,149.98999019999997,438.61,131.6,1316,43.86,92.76666667,5.116666667,240,1117.0,35,11170.0,11170.0,-0.69,35.68,95.51333333,1
162,26,131.0,1307.0,15.44,10790,2215.11,99.98999023,2299.49,440.75,10578,92.3,0.0,0.0,1263,791.92,682,19006.0,19427.0,-14.885,152.735,0.0,0
1066,36,88.5,300.5,44.99,3246,1305.17,29.98999023,1351.61,94.47,3212,38.39,159.36,174.5466667,271,180.59,116,6140.0,6205.0,21.7,53.19,3.843333333,1
507,25,6.75,273.25,29.99,3547,1272.84,59.98999023,1338.74,154.5,3399,57.86,49.11333333,71.41333333,271,305.36,125,6718.0,7087.0,4.8025,32.3775,87.41333333,1
176,19,-18.0,172.0,49.99,1477,829.11,149.98999019999997,899.09,81.39,1465,46.06,64.48,65.06666667,178,157.83,92,2841.0,2886.0,0.0,39.99,64.59333333,0
351,30,-319.5,319.5,49.99,12134,1704.17,199.98999019999997,1772.25,421.71,11808,60.86,77.53666667,100.3266667,426,831.57,184,23284.0,24010.0,23.145,26.845,142.4366667,1
489,16,0.0,0.0,5.0,1323,445.43,149.98999019999997,476.45,88.2,1323,29.7,0.0,0.0,0,149.73,0,2246.0,2246.0,-0.045,9.045,0.0,0
449,15,20.0,211.0,29.99,583,479.88,29.98999023,543.73,41.5,581,34.28,165.57,94.27,204,205.93,31,2883.0,2893.0,-2.125,32.415,71.56,1
523,18,32.0,278.0,39.99,1212,527.34,29.98999023,587.32,69.47,1181,31.02,103.15,80.37666667,267,149.12,119,2535.0,2601.0,-4.2575,34.2475,59.57333333,1
697,23,88.75,385.25,29.99,1414,1118.48,29.98999023,1252.8,59.48,1249,53.26,99.96,116.22,356,205.52,84,4316.0,4693.0,35.0975,103.2625,35.25,1
262,9,-7.25,111.25,39.99,399,424.44,199.98999019999997,484.96,48.88,391,53.06,34.89666667,26.34333333,114,215.38,30,1723.0,1742.0,-17.48,51.47,12.23,0
259,9,25.5,450.5,69.99,870,907.36,79.98999023,1015.92,120.57,844,129.62,0.0,0.0,442,377.29,123,2641.0,2685.0,5.85,158.12,0.0,1
795,27,54.75,32.25,29.99,356,752.99,29.98999023,803.3,13.96,349,30.12,14.38333333,10.46333333,14,26.36,7,659.0,676.0,0.0,29.99,3.92,0
648,24,-45.5,124.5,24.99,1089,399.83,149.98999019999997,424.82,75.71,1060,28.56,41.40666667,10.66,140,162.5,63,2275.0,2332.0,-4.09,29.28,35.28333333,0
33,11,63.25,302.75,54.99,870,541.63,79.98999023,581.62,86.9,869,54.16,142.9833333,71.69,282,249.8,78,2498.0,2499.0,-18.0,62.99,118.74666670000002,0
595,20,-28.25,1002.25,49.99,2715,1359.88,59.98999023,1468.12,142.79,2713,71.57,912.09,299.21666669999996,1012,843.84,128,16033.0,16065.0,0.0,53.24,665.3066667,0
476,16,-433.0,433.0,31.16,2780,1200.28,59.98999023,1280.26,185.33,2780,80.02,205.2833333,266.33666669999997,577,665.07,148,9976.0,9976.0,-113.1575,118.1575,271.96,0
234,8,-22.75,229.75,69.99,709,374.9,59.98999023,454.88,100.86,706,53.56,0.0,0.0,237,208.29,109,1458.0,1464.0,3.6425,58.3275,0.0,0
326,11,430.5,969.5,39.99,3290,751.18,79.98999023,781.71,329.0,3290,75.12,366.85,212.7,826,820.0,303,8200.0,8200.0,157.6825,100.1575,455.27666669999996,1
219,10,0.0,0.0,9.0825,1073,536.28,99.98999023,617.16,118.78,1069,59.59,0.706666667,0.58,0,254.78,0,2293.0,2303.0,0.9175,9.0825,0.12666666699999998,1
577,19,55.75,97.25,39.99,525,585.51,149.98999019999997,645.49,29.17,525,32.53,55.42,45.54666667,79,152.06,23,2737.0,2737.0,0.0,29.99,21.6,1
677,44,12.75,49.25,16.95,233,784.52,59.98999023,809.12,5.35,230,18.24,14.58333333,13.14,45,11.72,14,504.0,509.0,-11.03,27.98,8.076666667000001,1
376,13,-6.75,269.75,53.4575,1409,980.8,129.9899902,1036.49,117.42,1409,81.73,94.66666667,103.6233333,272,398.33,99,4780.0,4780.0,-12.6525,54.6225,54.44333333,1
326,11,122.0,315.0,44.99,1707,400.03,149.98999019999997,435.65,170.1,1701,40.0,92.34666667,86.02666667,274,312.2,169,3122.0,3133.0,0.0,34.99,89.04333333,1
681,23,-17.0,190.0,30.0,627,666.74,149.98999019999997,700.74,28.09,618,30.31,152.97,83.09666667,196,165.0,34,3630.0,3672.0,0.0,30.0,90.42333333,1
946,31,0.0,6.0,16.99,171,656.77,29.98999023,680.0,5.66,164,22.65,3.233333333,1.6366666669999999,6,10.9,4,316.0,326.0,-0.155,23.385,1.5966666669999998,0
262,20,-48.5,382.5,50.0,4678,987.41,149.98999019999997,1056.43,241.68,4592,51.97,150.11,98.60666667,399,386.74,251,7348.0,7462.0,-1.1475,51.5375,94.31333333,0
709,23,-185.0,912.0,50.0,4526,2239.53,59.98999023,2311.61,203.82,4484,101.8,267.4266667,526.7133333,974,633.14,314,13929.0,14030.0,-56.405,174.505,228.04,0
336,11,-187.75,342.75,49.7475,1453,546.12,149.98999019999997,606.1,145.2,1452,54.61,0.0,0.0,405,367.7,165,3677.0,3681.0,26.7825,62.2175,0.0,1
322,11,-479.25,1832.25,10.0,4066,474.03,149.98999019999997,470.03,406.6,4066,47.4,992.54,342.93,1992,1601.5,510,16015.0,16015.0,-22.25,73.75,956.8666667000001,1
605,48,-165.75,322.75,62.49,4477,1861.8,199.98999019999997,1913.3,167.38,4352,71.61,124.51,93.07,378,443.23,195,11524.0,11769.0,-2.475,64.445,78.0,0
302,10,12.0,110.0,24.83,464,276.71,199.98999019999997,542.75,47.33,426,30.75,49.59333333,30.13333333,106,82.22,57,740.0,816.0,-21.73,31.08,32.63,0
496,17,-2.0,2.0,40.0,48,483.24,79.98999023,543.23,3.0,48,30.2,0.0,0.0,3,6.94,2,111.0,111.0,0.0,30.0,0.0,0
676,23,-65.75,233.75,30.0,1621,778.97,29.98999023,809.97,73.14,1609,35.41,174.0866667,52.74333333,256,256.77,69,5649.0,5681.0,-4.705,34.705,131.3033333,1
337,12,-114.75,409.75,44.99,921,420.03,129.9899902,485.01,91.1,911,42.0,274.1966667,192.7966667,448,390.8,106,3908.0,3932.0,-9.6225,45.8925,98.51,1
339,12,115.25,743.75,74.99,3267,897.29,149.98999019999997,983.57,295.18,3247,81.57,274.76,286.4,705,630.0,345,6930.0,6957.0,-2.3,80.26,109.10333329999999,0
72,33,13.0,534.0,15.6225,1563,1020.62,149.98999019999997,1106.86,57.72,1443,40.82,428.19,382.7133333,530,361.64,73,9041.0,9733.0,-15.08,29.04,99.37333333,0
458,16,-73.25,94.25,44.99,342,631.58,59.98999023,711.56,24.43,342,45.11,30.30666667,16.45666667,119,69.43,32,972.0,972.0,0.0,34.99,13.85,0
393,13,0.0,0.0,29.99,996,369.21,29.98999023,429.19,82.33,988,30.77,0.0,0.0,0,152.33,0,1828.0,1844.0,-0.27,30.26,0.0,1
821,27,16.5,111.5,29.99,1211,869.37,29.98999023,916.13,52.13,1199,37.8,87.81333333,73.48666667,106,130.65,38,3005.0,3022.0,0.2425,31.9275,16.44,1
197,14,180.0,1142.0,59.99,7891,1211.17,149.98999019999997,1291.15,606.69,7887,93.17,350.2866667,370.41,1082,1289.54,511,16764.0,16770.0,23.9125,91.4575,249.6566667,0
239,17,-1.25,150.25,29.99,631,551.54,99.98999023,611.52,39.44,631,34.47,83.53666667,100.04,151,123.31,45,1973.0,1973.0,0.39,30.38,7.773333332999999,1
130,14,134.25,1582.75,48.825,5345,720.34,99.98999023,780.32,410.92,5342,55.41,588.3066667,219.8366667,1538,1331.85,488,17314.0,17325.0,-0.3525,41.3325,1009.093333,0
732,24,-51.5,87.5,15.0,754,656.83,59.98999023,672.8,32.57,749,28.56,38.74,33.41333333,105,115.39,48,2654.0,2669.0,-6.8125,23.0125,13.72333333,0
87,31,76.0,217.0,69.99,2789,1720.85,149.98999019999997,1767.39,95.48,2769,59.34,140.7233333,104.3366667,192,236.52,69,6859.0,6893.0,-1.38,65.01,82.09666667,0
423,20,16.0,1484.0,84.99,2940,1453.43,59.98999023,1489.43,162.67,2928,80.75,611.9166667000001,640.1266667,1479,795.0,276,14310.0,14325.0,17.9925,81.8375,511.32,1
217,9,-45.75,443.75,44.99,2205,395.02,79.98999023,465.63,274.75,2198,49.38,180.75,87.6,459,469.13,257,3753.0,3769.0,-4.6,39.59,177.26,0
338,12,81.5,689.5,10.0,989,124.94,199.98999019999997,364.92,89.91,989,11.36,476.46,418.6333333,662,585.64,85,6442.0,6442.0,-0.2475,10.2475,110.48666670000001,0
436,14,35.0,82.0,29.99,705,471.68,149.98999019999997,531.66,53.92,701,36.28,30.8,31.51,70,118.38,36,1539.0,1547.0,-0.2475,30.7175,8.866666667,0
540,18,-6.0,6.0,19.99,25,341.99,129.9899902,396.63,1.47,25,20.12,3.7033333330000002,3.066666667,8,2.41,5,41.0,41.0,0.0,19.99,0.78,0
462,26,-18.5,29.5,30.0,744,879.77,79.98999023,917.44,29.2,730,35.19,13.56,14.56,36,65.16,22,1629.0,1648.0,-0.765,34.015,2.75,1
10,11,312.5,877.5,59.99,4557,606.65,149.98999019999997,672.26,455.6,4556,60.67,317.0166667,150.60666669999998,773,1043.6,337,10436.0,10437.0,54.755,71.175,283.42,1
507,17,-26.5,26.5,19.99,322,387.17,29.98999023,421.03,19.31,309,24.2,19.89333333,21.22,35,35.75,18,572.0,607.0,-4.665,24.655,1.56,1
742,34,-11.0,1144.0,74.99,11893,2864.49,79.98999023,2949.49,376.74,11679,92.4,357.6233333,403.66333330000003,1148,811.55,495,25158.0,25444.0,-29.655,138.175,321.32,1
184,20,-70.0,484.0,69.99,4491,1509.21,199.98999019999997,1569.19,236.37,4491,79.43,0.0,0.0,507,692.26,207,13153.0,13153.0,0.045,66.915,0.0,0
205,9,-31.25,774.25,49.99,2728,328.52,129.9899902,408.5,339.88,2719,41.07,260.96,300.5566667,785,604.13,440,4833.0,4847.0,-0.445,50.435,167.14,0
320,11,-46.25,68.25,44.99,1134,387.44,149.98999019999997,458.14,113.3,1133,38.74,13.13333333,10.58333333,84,287.9,45,2879.0,2880.0,0.0,34.99,6.356666667000001,1
317,10,21.75,17.25,29.99,146,273.6,59.98999023,333.58,15.22,137,30.4,3.48,2.7633333330000003,10,22.0,7,198.0,215.0,0.225,30.755,6.3833333329999995,1
240,8,92.5,161.5,10.0,409,60.39,149.98999019999997,120.81,60.0,360,10.07,68.52666667,64.16333333,131,136.0,62,816.0,940.0,5.28,11.76,22.47,0
24,49,27.0,9.0,29.99,8544,2341.77,59.98999023,2403.77,177.44,8517,48.79,3.75,0.093333333,0,335.04,0,16082.0,16132.0,1.17,20.38,3.656666667,0
572,19,27.75,284.25,30.0,2376,652.57,149.98999019999997,683.57,132.0,2376,36.25,116.19,84.73,275,274.33,148,4938.0,4938.0,-0.3675,33.3575,95.83666667,1
