eqpdays,months,change_mou,mou_Mean,totmrc_Mean,totcalls,adjrev,hnd_price,totrev,avgqty,adjqty,avgrev,mou_cvce_Mean,mou_peav_Mean,avg3mou,avgmou,avg3qty,adjmou,totmou,change_rev,rev_Mean,mou_opkv_Mean,churn
741.0,41,418.25,745.75,10.0,3672,1084.94,29.98999023,1120.35,91.63,3665,27.12,566.0233333,304.18,606,298.4,134,11936.0,11945.0,187.5475,76.8325,361.95,0
311.0,11,-24.75,98.75,44.99,829,322.17,129.9899902,423.4,80.11,721,35.8,42.43333333,26.87,107,127.89,63,1151.0,1339.0,0.0,35.98,26.63666667,1
447.0,15,-8.0,737.0,59.99,3431,780.17,199.9899902,860.15,243.21,3405,55.73,313.2,162.02333330000005,740,689.36,269,9651.0,9703.0,3.7125,54.3575,317.7033333,1
482.0,33,-184.25,265.25,59.99,4681,2008.29,29.98999023,2083.29,166.39,4659,71.72,88.97333333,154.4133333,327,344.04,148,9633.0,9672.0,-2.9025,52.8925,18.13666667,0
897.0,30,-9.25,27.25,49.99,755,1321.09,29.98999023,1375.92,28.46,740,50.81,9.833333332999999,7.716666667,30,59.04,25,1535.0,1558.0,-0.7725,50.7625,2.26,0
900.0,30,-119.75,450.75,59.99,3796,1387.82,29.98999023,1550.7,140.04,3781,51.4,175.63666669999995,189.71,491,388.3,178,10484.0,10511.0,-3.3975,53.3875,122.5866667,1
520.0,17,32.5,24.5,32.49,103,527.59,129.9899902,566.52,6.44,103,32.97,19.38666667,4.766666667,14,12.0,7,192.0,192.0,-1.3575,33.8475,14.72,0
81.0,31,-57.75,287.75,44.99,2717,1264.71,129.9899902,1292.52,90.2,2706,42.16,98.55666667,112.9733333,307,177.17,134,5315.0,5331.0,-4.1425,39.1325,87.00666667,0
143.0,12,-119.25,710.25,35.99,2077,469.01,129.9899902,536.39,194.5,1945,46.9,345.0466667,254.82,750,557.4,243,5574.0,5948.0,-4.66,44.34,269.60333330000003,1
389.0,13,13.25,158.75,10.0,1157,135.22,129.9899902,189.6,99.27,1092,12.29,47.86666667,50.65333333,154,148.0,106,1628.0,1785.0,2.6875,15.5625,14.10666667,0
377.0,13,64.75,266.25,39.99,799,370.33,29.98999023,430.31,66.25,795,30.86,0.0,0.0,245,380.0,67,4560.0,4598.0,0.0,29.99,0.0,1
704.0,24,-55.25,231.25,32.49,4363,801.94,59.98999023,835.48,189.7,4363,34.87,83.35666667,164.97666669999995,250,324.83,166,7471.0,7471.0,0.0,32.49,19.56333333,1
155.0,11,-95.5,474.5,39.99,1567,334.29,149.98999019999997,394.27,156.0,1560,33.43,127.69,98.33333333,506,307.6,245,3076.0,3085.0,-6.45,36.59,191.9866667,0
175.0,30,-201.0,616.0,82.49,7817,3184.79,79.98999023,3259.7,269.28,7809,109.82,354.9366667,485.35,683,609.31,301,17670.0,17689.0,-27.37,145.11,45.92333333,0
307.0,11,372.75,377.25,29.99,1088,499.33,79.98999023,560.84,118.44,1066,55.48,193.6666667,136.69,253,241.44,132,2173.0,2222.0,87.3425,74.9875,129.84333329999998,0
435.0,31,-241.0,296.0,39.99,1462,1173.58,29.98999023,1223.57,56.92,1423,46.94,195.7666667,88.41,376,175.12,106,4378.0,4526.0,-13.1075,54.0875,149.4133333,1
354.0,12,-23.75,25.75,10.0,567,311.33,149.98999019999997,351.32,51.0,561,28.3,0.0,0.0,34,150.45,15,1655.0,1667.0,-6.5375,16.5375,0.0,0
585.0,20,-133.5,196.5,59.99,2217,1178.19,29.98999023,1348.14,116.68,2217,62.01,75.25333333,158.1866667,241,355.68,87,6758.0,6758.0,-0.0375,57.0275,4.233333333,1
56.0,26,162.75,581.25,44.99,2505,1267.01,129.9899902,1315.99,99.6,2490,50.68,289.8833333,251.7033333,527,227.6,197,5690.0,5708.0,19.8,79.23,114.9933333,0
262.0,9,-86.75,655.75,64.99,1194,427.97,99.98999023,493.58,149.25,1194,53.5,155.76,136.3733333,685,885.88,144,7087.0,7087.0,-5.0,54.99,125.02,0
380.0,18,4.75,19.25,10.0,1659,406.34,29.98999023,466.32,97.59,1659,23.9,4.11,5.366666667,18,151.71,13,2579.0,2579.0,0.0,10.0,1.13,1
299.0,10,-13.75,112.75,10.0,409,90.72,29.98999023,130.89,45.44,409,10.08,38.20333333,30.41666667,117,102.89,53,926.0,926.0,0.1875,10.0625,42.96,1
419.0,19,47.75,295.25,30.0,1348,770.22,29.98999023,801.22,74.56,1342,42.79,205.4,115.46,279,237.44,84,4274.0,4280.0,-10.48,48.41,123.91,0
331.0,11,-4.75,100.75,59.99,594,560.68,149.98999019999997,640.66,58.1,581,56.07,48.35333333,34.69,102,122.2,57,1222.0,1242.0,-2.015,55.305,26.00333333,0
325.0,13,21.5,110.5,79.98,572,881.22,59.98999023,962.6,47.17,566,73.44,35.63666667,29.57333333,103,96.17,44,1154.0,1159.0,-0.0625,70.0425,6.666666667,1
829.0,28,-143.25,310.25,50.0,5434,1735.02,29.98999023,1791.71,200.93,5425,64.26,119.93,112.94,358,478.22,216,12912.0,12929.0,1.485,51.085,113.7933333,1
719.0,24,-1.75,42.75,29.99,845,700.17,79.98999023,734.03,36.43,838,30.44,17.48666667,26.07333333,43,67.35,21,1549.0,1563.0,-0.575,30.565,2.686666667,1
314.0,10,-90.0,395.0,10.0,985,144.42,29.98999023,157.65,106.0,954,16.05,233.0,119.82,425,366.67,136,3300.0,3384.0,-2.66,12.66,185.7633333,1
295.0,10,44.5,71.5,39.99,360,274.14,149.98999019999997,334.12,39.56,356,30.46,0.0,0.0,57,107.67,25,969.0,977.0,0.0,29.99,0.0,1
459.0,23,-564.75,2109.75,37.4925,15980,2407.58,199.9899902,2487.81,746.48,15676,114.65,698.6866667,845.5566667000003,2298,1580.76,1053,33196.0,33732.0,-67.475,233.265,720.0,0
732.0,25,103.75,126.25,29.995,1403,852.56,129.9899902,889.02,60.57,1393,37.07,43.44333333,41.93,92,160.57,43,3693.0,3716.0,-0.2525,33.4925,26.85,1
351.0,27,94.25,1143.75,59.99,2527,1703.82,59.98999023,1741.8,96.65,2513,65.53,689.73,224.1933333,1112,497.58,110,12937.0,12968.0,1.65,51.14,734.77,1
313.0,10,-599.25,678.25,59.99,1428,576.79,59.98999023,656.77,178.38,1427,72.1,329.5233333,310.6633333000001,878,389.38,377,3115.0,3116.0,-53.3975,108.3775,190.0266667,1
380.0,13,132.0,228.0,39.99,1051,380.71,129.9899902,440.69,86.67,1040,31.73,93.69333333,94.66,184,224.67,78,2696.0,2719.0,11.55,33.84,23.09666667,1
605.0,20,-195.5,524.5,10.0,2427,418.21,149.98999019999997,462.45,126.58,2405,22.01,394.4266667,388.08,590,372.05,201,7069.0,7141.0,-4.7025,15.6925,73.44,1
375.0,22,790.25,1736.75,54.98,24588,2369.86,199.9899902,2456.48,1213.85,24277,118.49,395.07,433.14,1473,1612.75,1099,32255.0,32653.0,94.645,119.255,297.5066667,0
604.0,20,50.5,651.5,50.0,3520,1246.5,199.9899902,1339.39,179.58,3412,65.61,297.27,288.36,635,489.37,202,9298.0,9591.0,-12.825,87.935,113.32666670000002,0
259.0,9,-15.5,226.5,44.99,869,317.93,199.9899902,388.54,107.75,862,39.74,185.14,101.7866667,232,302.88,84,2423.0,2468.0,3.465,37.465,98.87666667,1
718.0,24,-14.25,112.25,30.0,952,644.23,59.98999023,680.99,41.0,943,28.01,88.23333333,72.07333333,117,136.17,48,3132.0,3148.0,0.0,30.0,18.63666667,0
563.0,19,47.25,165.75,30.0,887,536.49,29.98999023,569.39,51.82,881,31.56,114.9566667,90.21666667,150,126.59,57,2152.0,2164.0,2.22,31.23,48.83333333,0
237.0,29,116.75,438.25,59.99,5555,1802.24,149.98999019999997,1904.42,202.67,5472,66.75,180.0033333,178.51,399,487.85,168,13172.0,13371.0,4.6,48.98,105.2566667,0
554.0,19,-68.75,280.75,29.99,1136,555.45,149.98999019999997,615.43,62.67,1128,30.86,158.6933333,80.62666667,304,123.0,138,2214.0,2230.0,-0.9225,30.9125,111.3666667,0
443.0,15,-126.5,449.5,30.0,1474,570.4,129.9899902,630.39,104.21,1459,40.74,243.59,205.73,492,344.5,155,4823.0,4861.0,-11.1725,56.3925,57.52666667,0
334.0,12,7.25,109.75,39.99,665,379.9,149.98999019999997,439.88,60.36,664,34.54,47.68,35.65333333,107,135.27,49,1488.0,1492.0,0.8525,31.8375,15.65333333,0
1045.0,35,37.25,296.75,49.99,2728,1514.89,29.98999023,1564.16,82.12,2710,45.91,127.16,106.55,284,179.03,102,5908.0,5948.0,-0.6825,50.6725,73.86666667,0
501.0,49,89.0,49.0,59.98,4704,2871.94,9.989997864,3203.99,100.85,4639,62.43,38.02333333,26.40333333,19,306.65,11,14106.0,14220.0,-0.9,48.39,11.75333333,1
372.0,13,108.5,276.5,44.99,989,447.77,149.98999019999997,513.38,79.5,954,37.31,160.1533333,115.8333333,240,227.67,81,2732.0,2861.0,0.765,35.505,64.42333333,0
226.0,13,-77.0,899.0,44.99,2643,499.88,29.98999023,559.86,219.33,2632,41.66,591.13,174.88666669999995,925,653.92,253,7847.0,7874.0,-7.35,43.74,513.1233333,0
321.0,11,-14.0,50.0,59.99,131,458.31,199.9899902,538.29,14.56,131,50.92,23.6,20.24333333,55,37.44,19,337.0,337.0,-0.9375,50.9275,16.8,0
98.0,12,-245.25,752.25,49.99,2623,789.16,99.98999023,849.14,237.45,2612,71.74,468.4733333,426.9166667,834,576.73,315,6344.0,6361.0,-32.39,85.63,129.2366667,0
794.0,55,-95.0,167.0,0.0,1319,554.44,29.98999023,572.99,91.14,1276,39.6,40.10666667,36.94666667,199,132.5,136,1855.0,1908.0,-31.185,47.085,21.86,0
207.0,35,-335.75,2053.75,129.99,11731,5020.18,149.98999019999997,5166.03,339.56,11545,147.65,1311.293333,1060.206667,2166,1143.12,457,38866.0,39384.0,-3.1525,120.2325,751.63,1
569.0,19,179.5,349.5,44.99,508,588.77,29.98999023,622.63,28.06,505,32.71,255.5966667,162.38666669999995,290,147.83,53,2661.0,2665.0,0.0,34.99,95.19333333,0
273.0,9,241.0,306.0,69.99,442,440.01,129.9899902,581.96,57.43,402,62.86,0.0,0.0,226,219.71,56,1538.0,1782.0,0.0,59.99,0.0,0
327.0,11,120.75,294.25,39.99,924,325.39,149.98999019999997,385.91,91.6,916,32.54,176.7033333,187.49,254,292.1,86,2921.0,2962.0,23.13,41.2,39.97666667,0
437.0,37,-232.0,506.0,59.99,5427,1922.21,149.98999019999997,2009.63,152.43,5335,54.92,341.71,387.6766667,583,359.34,212,12577.0,12813.0,-22.3425,72.3325,7.326666667,0
340.0,13,-343.25,393.25,45.9,1284,806.61,99.98999023,887.49,106.0,1272,67.22,205.8333333,286.4666667,508,302.42,81,3629.0,3651.0,-43.395,92.385,113.6333333,0
153.0,25,25.0,241.0,51.7425,1870,771.67,129.9899902,828.5,98.18,1669,45.39,85.56666667,55.32333333,233,235.29,137,4000.0,4405.0,6.76,53.23,69.76333333,1
284.0,10,-19.75,510.75,49.99,896,388.67,149.98999019999997,459.28,98.89,890,43.19,390.66,183.1366667,517,478.0,94,4302.0,4318.0,0.0,39.99,257.6366667,0
343.0,11,-55.0,490.0,69.99,1995,750.94,199.9899902,830.92,199.0,1990,75.09,0.0,0.0,508,521.7,192,5217.0,5226.0,-0.1575,71.2275,0.0,0
691.0,23,91.25,301.75,10.0,3471,697.71,79.98999023,728.67,157.64,3468,31.71,98.97333333,88.13,271,310.0,146,6820.0,6823.0,-1.63,13.61,86.79,0
501.0,38,-294.5,700.5,49.99,8451,2257.68,129.9899902,2318.17,225.86,8357,61.02,164.1566667,400.1533333,799,437.32,329,16181.0,16353.0,-65.0375,109.9875,76.00333333,0
249.0,11,-120.5,156.5,44.83,2361,808.15,129.9899902,873.67,236.1,2361,80.82,109.9466667,89.4,197,446.8,88,4468.0,4468.0,-16.6725,50.4125,72.57666667,1
550.0,19,-75.0,289.0,30.0,724,596.37,59.98999023,629.37,42.59,724,35.08,149.1533333,88.0,314,213.18,76,3624.0,3624.0,0.005,39.655,63.63,0
41.0,23,71.5,354.5,29.99,3839,799.32,299.9899902,830.31,174.5,3839,36.33,135.03,77.94,331,262.73,194,5780.0,5780.0,9.555,42.935,117.96,0
328.0,11,198.75,555.25,59.99,1659,538.09,99.98999023,618.97,165.6,1656,53.81,147.53666669999996,274.45,489,313.0,254,3130.0,3138.0,31.1325,65.2175,75.22,1
182.0,14,323.25,923.75,37.4925,2085,561.18,149.98999019999997,621.55,160.08,2081,43.17,505.41,354.2733333,816,442.62,235,5754.0,5758.0,-29.69,59.27,260.33,0
54.0,45,28.5,273.5,38.135,6351,1822.54,199.9899902,1857.92,144.3,6349,41.42,189.6,159.71333330000004,264,315.07,120,13863.0,13865.0,21.2225,48.5975,33.67666667,1
285.0,10,-22.5,1230.5,91.0375,1973,1210.45,99.98999023,1311.69,219.22,1973,134.49,924.6766667000003,719.6033332999998,1238,1024.67,255,9222.0,9222.0,-79.3925,164.3825,339.6333333,1
50.0,12,322.75,1766.25,84.99,6040,1109.83,149.98999019999997,1217.78,546.82,6015,100.89,918.31,865.0866667000001,1659,1602.0,621,17622.0,17712.0,74.3575,136.1225,411.7733333,1
857.0,29,-2.5,2.5,54.1675,2207,1960.13,79.98999023,2026.26,80.3,2168,72.6,0.806666667,1.79,3,273.19,2,7376.0,7469.0,-4.1675,54.1675,0.306666667,0
377.0,33,-224.0,226.0,30.0,2855,1251.22,59.98999023,1321.1,89.81,2784,40.36,167.3,128.9766667,301,272.48,89,8447.0,8621.0,-1.2375,31.2375,54.52666667,0
705.0,38,-174.5,364.5,59.99,3971,1230.38,129.9899902,1295.38,151.31,3934,47.32,137.1166667,164.5633333,423,462.73,126,12031.0,12164.0,1.065,49.925,62.61333333,0
773.0,27,11.5,286.5,50.0,3259,1339.89,129.9899902,1553.42,128.56,3214,53.6,69.33333333,200.68,283,344.76,115,8619.0,8729.0,-0.58,50.58,36.46666667,1
411.0,14,-291.5,291.5,44.99,1243,602.26,149.98999019999997,673.09,95.0,1235,46.33,181.2033333,104.3466667,389,289.85,124,3768.0,3806.0,-0.78,35.77,192.3633333,1
200.0,49,93.0,613.0,49.99,4414,1733.56,129.9899902,1773.24,97.64,4394,38.52,343.0266667,268.71,582,282.73,169,12723.02,12762.02,-4.355,50.895,133.13333329999998,0
408.0,55,-1754.0,1755.0,57.12,40397,9976.01,99.98999023,10160.96,751.85,39848,188.23,1605.293333,1966.746667,2340,2150.72,780,113987.92,115477.92,-134.795,178.035,194.5766667,0
153.0,16,20.5,810.5,74.99,2765,1279.85,29.98999023,1389.89,181.53,2723,85.32,472.84,264.5166667,804,744.33,167,11165.0,11299.0,0.81,77.15,350.2933333000001,1
747.0,25,66.0,136.0,30.0,1368,760.0,29.98999023,818.72,58.09,1336,33.04,66.05666667,46.82666667,114,156.96,43,3610.0,3680.0,-0.27,33.52,26.35,0
202.0,16,316.75,482.25,58.99,2600,878.68,99.98999023,908.66,173.13,2597,58.58,146.94,168.3066667,377,438.53,166,6578.0,6581.0,1.9375,57.3625,91.30333333,0
218.0,18,-127.5,1021.5,94.99,5654,1796.68,199.9899902,1866.22,332.12,5646,105.69,463.9066667,496.50666669999987,1064,937.53,317,15938.0,15970.0,-16.53,108.73,239.5066667,0
412.0,14,51.75,286.25,69.99,1491,940.79,59.98999023,1020.77,124.25,1491,78.4,134.18666670000002,114.0366667,269,420.92,91,5051.0,5051.0,-1.355,53.325,108.6,1
415.0,14,-87.75,87.75,44.99,1437,597.44,129.9899902,662.42,109.08,1418,45.96,65.72666667,31.42,117,246.23,46,3201.0,3231.0,-2.3825,37.3725,40.28666667,1
333.0,38,-293.75,369.75,44.99,4696,1391.82,99.98999023,1531.81,179.92,4678,53.53,183.09,261.7766667,468,364.85,221,9486.0,9512.0,-34.9,69.89,72.43333333,1
366.0,13,84.75,371.25,54.87,2530,678.93,199.9899902,759.3,210.17,2522,56.58,119.99666670000002,96.33,343,455.5,169,5466.0,5480.0,12.85,40.52,112.3833333,1
465.0,15,17.5,168.5,32.49,1119,547.5,79.98999023,553.95,79.21,1109,39.11,87.05,109.8866667,163,307.21,46,4301.0,4334.0,-2.315,31.565,7.473333332999999,1
367.0,27,20.25,280.75,30.0,3193,1066.42,149.98999019999997,1106.41,127.52,3188,42.66,72.33666667,98.15,274,251.84,165,6296.0,6304.0,-0.3675,30.3675,84.62666667,0
760.0,31,-50.5,56.5,34.99,1576,1150.45,29.98999023,1196.74,53.14,1541,39.67,55.18333333,28.86333333,73,126.34,17,3664.0,3732.0,0.0,33.24,32.52666667,1
495.0,25,-20.25,249.25,30.0,905,859.25,59.98999023,893.61,37.13,891,35.8,186.78,188.6833333,256,226.75,36,5442.0,5462.0,0.0,33.25,107.5566667,1
271.0,9,-25.25,25.25,27.575,262,297.67,99.98999023,418.08,32.75,262,37.21,25.49666667,21.44333333,34,127.38,13,1019.0,1019.0,66.795,58.535,6.24,0
611.0,20,18.0,51.0,82.49,498,1583.42,59.98999023,1668.57,26.16,497,83.34,23.76,18.17333333,45,56.47,20,1073.0,1074.0,3.6875,84.5525,7.033333333,0
188.0,10,-6.25,152.25,39.99,953,402.09,199.9899902,462.07,105.89,953,44.68,67.42333333,85.46333333,154,218.22,85,1964.0,1964.0,-0.7625,30.7525,8.506666667000001,1
170.0,29,-414.5,1516.5,99.99,14494,3244.19,149.98999019999997,3370.04,527.04,14230,120.16,555.5966667,899.2233332999998,1655,1085.15,806,29299.0,29865.0,-7.8075,118.5875,100.1,0
374.0,13,-245.5,1390.5,74.99,4500,761.92,129.9899902,792.24,373.25,4479,63.49,1049.946667,375.0833333,1472,1341.83,329,16102.0,16154.0,-12.435,80.005,728.1533333,0
397.0,14,14.75,558.25,10.0,1725,279.52,59.98999023,319.51,143.5,1722,23.29,125.64,62.01,553,488.67,153,5864.0,5878.0,-9.575,34.375,91.17666667,1
670.0,23,-31.25,241.25,29.99,2062,794.87,29.98999023,856.91,98.0,2058,37.85,116.7133333,132.99,252,172.71,137,3627.0,3633.0,-8.215,43.155,41.82666667,0
515.0,17,80.75,395.25,20.0,3684,1235.4,59.98999023,1303.79,227.75,3644,77.21,272.22,213.3233333,368,663.94,134,10623.0,10757.0,31.0575,32.7425,77.92666667,0
345.0,19,143.0,1145.0,74.99,4466,2118.18,99.98999023,2171.51,248.11,4466,117.68,675.6533333,331.2933333000001,1097,881.17,331,15861.0,15861.0,39.3925,129.4375,430.7733333000001,0
388.0,28,-96.5,116.5,59.99,1163,1394.52,149.98999019999997,1445.12,42.52,1148,51.65,69.71666667,36.12666667,149,109.04,32,2944.0,2971.0,-9.0575,59.0475,35.98,1
755.0,25,147.75,387.25,59.99,4576,1665.19,29.98999023,1703.1,208.0,4576,75.69,153.02,141.83,338,521.45,138,11472.0,11472.0,-0.495,50.485,79.16666667,0
357.0,12,-208.5,687.5,44.99,2152,735.01,199.9899902,800.62,195.64,2152,66.82,563.8833333,218.0066667,757,626.82,190,6895.0,6895.0,-2.7575,68.5175,478.12666669999993,0
174.0,16,-1237.5,1237.5,43.0575,8794,3572.73,149.98999019999997,3640.71,586.27,8794,238.18,718.4633332999998,1032.23,1650,1781.27,569,26719.0,26719.0,-180.1725,171.3925,658.3566667,0
924.0,31,-7.25,238.25,29.99,1433,1097.49,29.98999023,1136.48,47.5,1425,36.58,97.39666667,104.64,241,84.4,145,2532.0,2543.0,-4.5375,63.4575,22.60333333,0
266.0,9,79.0,216.0,10.0,693,126.74,129.9899902,171.91,85.13,681,15.84,118.61,89.89333333,190,205.0,80,1640.0,1674.0,15.9675,16.4325,38.41,0
132.0,29,-775.0,840.0,10.0,6752,1282.93,199.9899902,1361.37,247.07,6671,47.52,427.83,361.67,1098,604.78,454,16329.0,16632.0,-36.58,66.65,265.5033333,0
93.0,31,-26.5,768.5,76.99,5156,2373.13,79.98999023,2448.51,171.33,5140,79.1,556.2233332999998,397.89,777,586.1,228,17583.0,17609.0,-9.7025,106.5125,202.4766667,1
384.0,13,-37.75,52.75,69.98,291,730.99,199.9899902,1274.15,24.25,291,60.92,41.37666667,55.23666667,65,87.92,19,1055.0,1055.0,0.0,66.23,2.73,1
580.0,20,105.0,69.0,39.99,749,661.77,149.98999019999997,716.29,36.12,614,38.93,11.67666667,4.936666667,34,73.65,23,1252.0,1573.0,0.1725,34.0575,7.366666667,0
217.0,33,-15.25,33.25,24.99,347,502.8,149.98999019999997,506.01,16.29,342,23.94,22.08333333,13.42666667,38,43.95,12,923.0,937.0,-0.15,25.14,8.656666667,0
381.0,13,13.25,248.75,54.99,738,359.54,149.98999019999997,422.78,67.09,738,32.69,163.4533333,112.20333329999998,244,162.36,83,1786.0,1786.0,13.8925,32.0875,109.18666670000002,0
360.0,12,-237.25,606.25,44.99,975,404.61,79.98999023,440.23,88.36,972,36.78,671.4566667,197.54,685,779.27,76,8572.0,8601.0,-0.7425,35.7325,495.82666669999986,1
206.0,11,-568.75,573.75,37.24,1815,460.46,129.9899902,540.44,181.5,1815,46.05,447.51666669999986,204.29,763,958.0,161,9580.0,9580.0,-10.125,30.115,373.9266667,0
105.0,33,50.0,1218.0,137.41,10298,3666.57,79.98999023,3727.77,321.81,10298,114.58,759.1066667,802.9866667,1201,725.75,560,23224.0,23224.0,2.82,144.71,155.9133333,0
323.0,11,-31.5,153.5,39.99,557,321.8,29.98999023,381.78,55.4,554,32.18,0.0,0.0,164,177.7,52,1777.0,1793.0,-0.2475,30.2375,0.0,1
1023.0,34,-13.0,29.0,15.0,1482,917.28,59.98999023,949.77,46.48,1441,29.59,10.83,5.853333332999999,33,97.94,16,3036.0,3111.0,0.0,15.0,13.13333333,1
213.0,8,-39.0,171.0,10.0,444,68.04,199.9899902,113.03,73.5,441,11.34,96.56333333,95.55666667,184,194.17,67,1165.0,1169.0,0.0,10.0,40.73333333,0
89.0,26,-2.75,2.75,10.0,123,321.48,149.98999019999997,348.98,4.46,107,13.4,0.7566666670000001,3.176666667,4,6.42,2,154.0,176.0,0.0,10.0,0.246666667,1
217.0,7,530.0,1147.0,69.99,2421,379.33,149.98999019999997,430.22,403.5,2421,63.22,371.6066667,368.4466667,970,945.17,453,5671.0,5671.0,59.5725,86.5775,349.9033333,0
332.0,11,-34.75,34.75,69.99,205,612.0,79.98999023,691.98,20.5,205,61.2,23.17666667,0.606666667,46,49.3,12,493.0,493.0,-0.2475,60.2375,32.29666667,0
265.0,26,73.0,437.0,10.0,4046,1208.38,149.98999019999997,1269.75,167.13,4011,50.35,139.9566667,176.94666669999995,413,335.71,194,8057.0,8135.0,2.55,20.69,30.04666667,1
247.0,24,48.5,1126.5,31.135,4658,1855.45,149.98999019999997,1893.5,201.61,4637,80.67,389.4066667,690.1566667000002,1110,607.26,276,13967.0,14020.0,9.49,212.29,134.5633333,1
400.0,14,-0.25,0.25,54.99,1498,695.2,149.98999019999997,760.18,113.69,1478,53.48,0.0,0.0,0,309.92,0,4029.0,4077.0,0.0,44.99,0.0,0
748.0,25,-12.75,22.75,30.0,592,730.9,59.98999023,762.9,24.67,592,30.45,30.90333333,26.91,27,79.21,9,1901.0,1901.0,0.0,30.0,3.993333333,0
533.0,25,-52.0,483.0,49.99,3755,1351.04,29.98999023,1395.03,170.23,3745,61.41,214.2733333,314.5933333,500,395.18,235,8694.0,8710.0,2.1725,55.3475,22.90666667,0
379.0,40,161.25,350.75,84.99,8276,2846.59,199.9899902,2906.52,217.68,8272,74.91,154.9566667,187.1266667,297,639.92,144,24317.0,24321.0,3.1875,90.0825,30.94333333,0
126.0,8,-260.75,354.75,49.99,1207,283.3,99.98999023,363.0,200.67,1204,47.22,158.66666669999995,124.71666670000002,442,443.83,204,2663.0,2668.0,5.935,47.255,90.6,1
346.0,41,82.75,197.25,44.99,2212,1241.64,59.98999023,1291.44,55.97,2183,31.84,145.8433333,114.1633333,170,135.64,56,5290.0,5384.0,0.0,33.24,33.00333333,0
285.0,9,8.75,37.25,34.9075,230,243.8,99.98999023,304.17,28.63,229,30.48,20.88333333,26.93333333,34,63.0,14,504.0,505.0,104.7525,64.9075,3.5133333330000003,0
208.0,7,19.5,11.5,44.99,19,225.09,59.98999023,335.68,3.17,19,37.52,11.24333333,1.253333333,5,4.17,3,25.0,25.0,-0.315,39.305,9.99,0
317.0,10,-118.25,302.25,39.99,1260,315.41,149.98999019999997,375.39,139.89,1259,35.05,120.31333329999998,104.0133333,342,342.22,135,3080.0,3081.0,1.14,30.73,58.59666667,0
185.0,13,91.25,1222.75,10.0,4208,679.44,79.98999023,719.43,378.82,4167,61.77,712.29,518.93,1192,979.55,431,10775.0,10861.0,11.88,93.46,438.6466667,1
339.0,12,-31.25,85.25,59.99,598,608.44,129.9899902,689.32,52.45,577,55.31,20.29,18.36666667,96,110.09,43,1211.0,1247.0,-1.8225,51.8125,12.96333333,1
568.0,19,21.5,186.5,39.99,1686,743.19,129.9899902,784.51,93.56,1684,41.29,60.50333333,72.58333333,179,144.22,111,2596.0,2598.0,6.56,43.45,37.69,0
655.0,22,-40.25,177.25,30.0,785,634.23,79.98999023,668.37,36.71,771,30.2,77.7,18.60333333,191,85.14,33,1788.0,1808.0,0.0,30.0,157.4833333,0
40.0,16,40.25,213.75,37.53,847,492.95,29.98999023,526.04,55.8,837,32.86,117.47,147.0033333,200,141.47,67,2122.0,2134.0,4.29,33.9,25.28,1
48.0,23,-10.0,280.0,32.49,1595,893.81,79.98999023,956.94,74.1,1556,42.56,196.82,167.2933333,283,252.95,94,5312.0,5434.0,-2.6475,35.1375,35.18333333,0
687.0,23,-108.0,811.0,70.0,4090,1692.3,29.98999023,1772.63,185.09,4072,76.92,508.3433333,532.5466667,847,622.55,246,13696.0,13822.0,-16.9975,90.2475,216.8866667,0
42.0,25,-1.0,457.0,44.99,5619,897.0,79.98999023,957.06,240.0,5520,39.0,124.6366667,48.22333333,457,386.52,246,8890.0,9027.0,-0.2925,35.2825,149.31666669999996,1
235.0,8,84.25,218.75,104.99,665,811.21,199.9899902,847.47,93.29,653,115.89,80.12666667,64.99333333,191,201.0,84,1407.0,1431.0,2.7225,96.2275,44.17,0
206.0,7,181.5,2013.5,149.99,4268,1218.76,149.98999019999997,1293.74,710.17,4261,203.13,643.55,576.26,1953,1923.17,761,11539.0,11551.0,-11.81,165.76,365.6866667,1
390.0,13,15.75,570.25,59.99,1061,719.27,99.98999023,800.15,88.42,1061,59.94,546.3933333,145.9133333,565,661.75,55,7941.0,7941.0,-4.1125,54.1025,418.4433333,1
400.0,21,-50.0,95.0,39.99,713,746.42,79.98999023,783.36,35.5,710,37.32,65.88666667,26.31333333,112,103.95,32,2079.0,2084.0,0.0,36.39,52.76333333,0
569.0,19,-18.75,208.75,30.0,2207,581.31,59.98999023,613.31,121.94,2195,32.3,81.77,116.29666670000002,215,211.67,125,3810.0,3833.0,0.6525,30.9075,24.10333333,1
239.0,17,-34.75,217.75,69.99,1245,812.87,149.98999019999997,848.5,77.31,1237,50.8,143.36,147.5133333,229,178.56,77,2857.0,2876.0,0.0,59.99,25.15,1
364.0,12,-188.5,1203.5,149.99,5069,2079.88,79.98999023,2259.86,457.45,5032,189.08,606.9,694.1366667000002,1266,1538.91,373,16928.0,17091.0,-2.5875,154.5575,223.12,0
506.0,17,-54.75,197.75,32.49,2217,579.56,29.98999023,615.19,137.31,2197,36.22,43.76333333,33.66,216,208.88,154,3342.0,3368.0,-0.5225,36.9925,55.54333333,1
888.0,30,-94.0,303.0,49.99,3740,1538.54,29.98999023,1631.37,131.93,3694,54.95,137.86333330000002,174.5,334,272.79,184,7638.0,7717.0,-0.99,53.97,56.92333333,1
81.0,8,-104.5,395.5,39.99,857,308.74,99.98999023,368.72,122.14,855,44.11,156.2833333,151.6166667,430,372.14,136,2605.0,2612.0,-2.9475,35.9075,112.1133333,0
